algorithm,level,k,query_type,run_id,struct_id,assignment,estimated_cost,estimated_latency,estimated_energy,estimated_qoa,is_pareto,time_s
DP+Delta,2,5,Politics,0,1,"(2, 4)",2.8685e-05,31.811055900000003,31.2073597,0.5121833693236113,False,0.6245059967041016
DP+Delta,2,5,Politics,0,5,"(2, 4, 0)",4.669011844799999e-05,89.105538048044,72.815816029452,0.6088986520838683,True,0.6245059967041016
MOQO,2,5,Politics,0,50,"(4, 0, 3, 5)",4.45876e-05,35.5778668,52.28445790000001,0.5417735010385514,True,21.00155282020569
MOQO,2,5,Politics,0,0,"(0,)",3.941e-06,21.7896846,14.1564918,0.4604456380009651,True,21.00155282020569
MOQO,2,5,Politics,0,962,"(3, 1, 3, 3, 5)",0.00012012142140999998,89.5548281694,130.42883108368,0.6155162549673623,True,21.00155282020569
MOQO,2,5,Politics,0,724,"(2, 1, 0, 5, 5)",9.522830480800001e-05,108.519471186044,141.50619366081202,0.6236376194379718,True,21.00155282020569
MOQO,2,5,Politics,0,840,"(3, 1, 3, 1, 5)",5.15515e-05,32.284076500000005,63.4333929,0.5431406468152999,True,21.00155282020569
MOQO,2,5,Politics,0,840,"(1, 1, 1, 4, 5)",5.3412e-05,32.551059499999994,70.9634414,0.584581945464015,True,21.00155282020569
MOQO,2,5,Politics,0,889,"(2, 4, 0, 3, 5)",0.00018211538560799996,105.992308248044,226.054201383452,0.6658379385749719,True,21.00155282020569
MOQO,2,5,Politics,0,692,"(1, 3, 4, 5, 0)",9.977873649799999e-05,97.21249648792399,126.62985164513199,0.6145547566028005,True,21.00155282020569
MOQO,2,5,Politics,0,6,"(3, 3, 5)",3.6447e-05,24.7372175,34.215491899999996,0.5265079621225596,True,21.00155282020569
MOQO,2,5,Politics,0,821,"(1, 2, 0, 5, 5)",0.000127181413518,128.537145310044,196.77333983249204,0.626862818576123,True,21.00155282020569
MOQO,2,5,Politics,0,52,"(0, 2, 1, 5)",4.11803e-05,34.654526499999996,61.0601224,0.5928116530179978,True,21.00155282020569
MOQO,2,5,Politics,0,50,"(3, 2, 3, 5)",5.1247999999999995e-05,42.3501455,53.3305805,0.5484534669667482,True,21.00155282020569
MOQO,2,5,Politics,0,52,"(1, 1, 3, 5)",4.203199999999999e-05,32.554544,54.2433312,0.569338721036911,True,21.00155282020569
MOQO,2,5,Politics,0,50,"(3, 1, 4, 5)",5.02795e-05,34.8473058,53.6480232,0.5395744323730469,True,21.00155282020569
MOQO,2,5,Politics,0,836,"(1, 3, 1, 1, 5)",5.06655e-05,56.9329435,71.2936521,0.5930281147360802,True,21.00155282020569
MOQO,2,5,Politics,0,820,"(1, 3, 3, 5, 5)",0.00010850018950999999,65.29550934,115.57072921568,0.5931125675582669,True,21.00155282020569
MOQO,2,5,Politics,0,0,"(4,)",1.2745e-05,8.214346500000001,11.4386643,0.52287080809474,True,21.00155282020569
MOQO,2,5,Politics,1,805,"(4, 0, 4, 5, 5)",0.000118588828628,88.441440126044,127.665737583452,0.6263594139069448,True,21.033502101898193
MOQO,2,5,Politics,1,961,"(3, 2, 1, 0, 5)",8.918276650799999e-05,93.08876310604398,139.816282894812,0.6121035295540984,True,21.033502101898193
MOQO,2,5,Politics,1,840,"(2, 3, 0, 4, 5)",5.552139999999999e-05,34.5818763,67.2953459,0.6097201734781266,True,21.033502101898193
MOQO,2,5,Politics,1,6,"(1, 4, 5)",3.6939e-05,31.1784535,40.8809395,0.5580396085977555,True,21.033502101898193
MOQO,2,5,Politics,1,52,"(1, 3, 1, 5)",4.203199999999999e-05,32.554544,54.2433312,0.569338721036911,True,21.033502101898193
MOQO,2,5,Politics,1,807,"(1, 2, 0, 5, 5)",0.00011032356671800001,101.22924558400001,169.755493032492,0.6492554757248311,True,21.033502101898193
MOQO,2,5,Politics,1,52,"(0, 4, 4, 5)",4.76694e-05,33.851014400000004,53.6717067,0.5892689764499665,True,21.033502101898193
MOQO,2,5,Politics,1,836,"(0, 1, 1, 3, 5)",4.79754e-05,49.8701907,70.3810433,0.5893309950828552,True,21.033502101898193
MOQO,2,5,Politics,1,962,"(4, 1, 3, 3, 5)",0.00013172714396999998,81.56377180752,137.56768657168,0.6206878666785403,True,21.033502101898193
MOQO,2,5,Politics,1,836,"(4, 4, 1, 4, 5)",6.60985e-05,31.5888075,67.2474847,0.577004750072956,True,21.033502101898193
MOQO,2,5,Politics,1,6,"(3, 1, 5)",3.3388e-05,31.2804365,38.7010273,0.5682003200054169,True,21.033502101898193
MOQO,2,5,Politics,1,801,"(3, 4, 2, 0, 5)",8.597187416799998e-05,96.727142447924,109.78001397345199,0.6414619690078963,True,21.033502101898193
MOQO,2,5,Politics,1,820,"(0, 1, 2, 5, 5)",9.6735160296e-05,85.313183464,141.320709168086,0.618429509304857,True,21.033502101898193
MOQO,2,5,Politics,1,52,"(1, 1, 3, 5)",4.203199999999999e-05,32.554544,54.2433312,0.569338721036911,True,21.033502101898193
MOQO,2,5,Politics,2,52,"(0, 0, 2, 5)",3.67808e-05,34.011978400000004,60.09704419999999,0.5636160433292389,True,21.008877992630005
MOQO,2,5,Politics,2,840,"(0, 2, 3, 4, 5)",5.552139999999999e-05,34.5818763,67.2953459,0.6097201734781266,True,21.008877992630005
MOQO,2,5,Politics,2,0,"(4,)",1.2745e-05,8.214346500000001,11.4386643,0.52287080809474,True,21.008877992630005
MOQO,2,5,Politics,2,840,"(0, 3, 2, 4, 5)",5.552139999999999e-05,34.5818763,67.2953459,0.6097201734781266,True,21.008877992630005
MOQO,2,5,Politics,2,6,"(1, 4, 5)",3.6939e-05,31.1784535,40.8809395,0.5580396085977555,True,21.008877992630005
MOQO,2,5,Politics,2,817,"(3, 3, 2, 0, 5)",0.00011408987626799997,106.40493517168399,143.215017919452,0.6531604364592122,True,21.008877992630005
MOQO,2,5,Politics,2,840,"(2, 3, 0, 4, 5)",5.552139999999999e-05,34.5818763,67.2953459,0.6097201734781266,True,21.008877992630005
MOQO,2,5,Politics,2,5,"(4, 3, 0)",4.6086364827999996e-05,82.49781668980398,64.700443563452,0.5753100606230049,True,21.008877992630005
MOQO,2,5,Politics,2,724,"(4, 4, 0, 5, 5)",0.000118588828628,88.441440126044,127.665737583452,0.6263594139069448,True,21.008877992630005
MOQO,2,5,Politics,2,836,"(0, 1, 1, 3, 5)",4.79754e-05,49.8701907,70.3810433,0.5893309950828552,True,21.008877992630005
MOQO,2,5,Politics,2,840,"(3, 2, 2, 3, 5)",6.1e-05,34.3430992,67.7008606,0.6228332102298737,True,21.008877992630005
MOQO,2,5,Politics,2,836,"(1, 3, 1, 3, 5)",5.276149999999999e-05,47.9423181,64.9938459,0.5903284423053264,True,21.008877992630005
MOQO,2,5,Politics,2,961,"(3, 0, 1, 2, 5)",8.918276650799999e-05,85.798537504,139.81628289481202,0.6278700822256758,True,21.008877992630005
MOQO,2,5,Politics,2,50,"(2, 1, 3, 5)",5.0372000000000005e-05,50.7062037,58.795810499999995,0.6138849709182977,True,21.008877992630005
MOQO,2,5,Politics,2,836,"(4, 3, 3, 3, 5)",6.0614e-05,36.5125168,57.6277358,0.584037809073925,True,21.008877992630005
MOQO,2,5,Politics,2,802,"(3, 0, 3, 0, 5)",4.6970999999999995e-05,60.2930696,68.323618,0.5994406700134277,True,21.008877992630005
DP+Delta,2,5,Science and technology,0,0,"(0,)",4.0734e-06,22.39762,14.55146,0.4455079674720764,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,0,"(1,)",7.562500000000001e-06,20.625,14.509,0.460134944319725,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,0,"(2,)",1.0132e-05,19.866617,14.9,0.2830293789505959,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,0,"(3,)",9.053999999999998e-06,13.2563316,9.2575254,0.494495603442192,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,0,"(4,)",1.2773e-05,8.2982275,11.5554705,0.4446073502302169,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,1,"(2, 0)",1.5376799999999998e-05,49.1061794,33.8992614,0.3482664600014686,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,1,"(2, 1)",2.07935e-05,48.1482826,34.815064,0.3765105072408914,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,1,"(2, 3)",2.3054e-05,38.0255332,27.590875,0.3665472805500031,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,1,"(2, 4)",2.8549e-05,31.876372100000005,31.2640463,0.4449348986148834,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,1,"(4, 4)",2.8756e-05,18.705463,26.0477826,0.5008529931306839,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,5,"(2, 4, 4)",6.306124607999999e-05,61.66341373099999,66.66184110399999,0.5012219784584576,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,5,"(4, 4, 2)",6.168306267e-05,65.016993362,67.442811703,0.5523681947198649,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,5,"(4, 4, 4)",6.965003502e-05,45.46183409999999,62.88887050500001,0.5642140657325464,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,55,"(2, 3, 4, 5)",0.0001082052258,71.31156935407999,129.070564604,0.49662918098214215,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,41,"(2, 4, 4, 2)",7.968913547999998e-05,97.29130663299999,93.44973050399999,0.552775132009201,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,41,"(2, 4, 4, 4)",8.765610782999999e-05,77.73614737099999,88.89578930599998,0.5646297300389082,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,41,"(4, 4, 4, 2)",8.627792442e-05,81.08972700199999,89.67675990500001,0.6222462662670447,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,41,"(4, 4, 4, 4)",9.424489677e-05,61.534567739999986,85.12281870700001,0.6355907149134051,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,45,"(4, 4, 2, 5)",0.00010619278616999999,80.726093822,107.594708107,0.691076111929064,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,57,"(4, 4, 2, 5)",0.00013078764791999998,80.726093822,129.828656309,0.7206955242272584,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,61,"(4, 4, 2, 5)",0.00015187250967,81.14246064199999,148.825604511,0.6810321068026098,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,801,"(4, 4, 2, 2, 5)",9.960399723e-05,80.726093822,111.367678706,0.66118140627529,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,962,"(4, 2, 4, 2, 5)",0.00014528372073,81.14246064199999,152.59857511,0.603838880987995,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,657,"(2, 4, 4, 4, 2)",0.00010428399722999998,113.36404027299999,115.68367870599998,0.6227046836982342,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,657,"(2, 4, 4, 4, 4)",0.00011225096957999999,93.80888101099998,111.12973750799998,0.6360589633844911,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,657,"(4, 4, 4, 4, 2)",0.00011087278617,97.16246064199999,111.910708107,0.7009643559938178,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,657,"(4, 4, 4, 4, 4)",0.00011883975852,77.60730137999998,107.35676690900002,0.7159969618262396,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,665,"(2, 4, 4, 2, 5)",0.00011761007003999998,113.00040709299999,137.37459750699998,0.6615034797139846,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,665,"(4, 4, 4, 2, 5)",0.00013078764791999998,96.79882746199999,129.828656309,0.7488822003304835,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,721,"(2, 4, 4, 2, 5)",0.00014220493178999997,113.00040709299999,159.608545709,0.6915852372595983,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,721,"(4, 4, 4, 2, 5)",0.00015538250967,96.79882746199999,152.06260451100002,0.7785016126286778,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,729,"(4, 4, 4, 2, 5)",0.00017646737141999998,97.21519428199998,171.05955271300002,0.7222623031075304,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,913,"(2, 4, 4, 2, 5)",0.00016679979353999999,113.00040709299999,181.84249391099996,0.7212264705885246,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,913,"(4, 4, 4, 2, 5)",0.00017997737141999998,96.79882746199999,174.296552713,0.8118680679889883,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,921,"(2, 4, 4, 2, 5)",0.00018129586634999998,113.41677391299999,204.61241271199998,0.6041746541306052,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,921,"(4, 4, 4, 2, 5)",0.00020106223317,97.21519428199998,193.29350091500004,0.746060929559328,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,977,"(2, 4, 4, 2, 5)",0.00020589072809999996,113.41677391299999,226.84636091399994,0.68153383257564,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,977,"(4, 4, 4, 2, 5)",0.00022565709492,97.21519428199998,215.527449117,0.7671869773038239,False,1.471297025680542
DP+Delta,2,5,Science and technology,0,661,"(4, 4, 2, 5, 4)",0.00013078764791999998,96.79882746199999,129.828656309,0.7567725187864079,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,689,"(4, 4, 2, 5, 4)",0.00015538250966999997,96.79882746199999,152.062604511,0.7892076686388723,True,1.471297025680542
DP+Delta,2,5,Science and technology,0,693,"(4, 4, 2, 5, 4)",0.00017646737141999998,97.21519428199998,171.059552713,0.7457736911217779,False,1.471297025680542
MOQO,2,5,Science and technology,0,50,"(4, 0, 3, 5)",4.48836e-05,35.9541174,53.05450069999999,0.4553180783987045,True,21.03055167198181
MOQO,2,5,Science and technology,0,836,"(3, 3, 0, 2, 5)",5.23988e-05,49.451844400000006,67.8999239,0.5197308212518692,True,21.03055167198181
MOQO,2,5,Science and technology,0,801,"(1, 1, 0, 2, 5)",7.4012040273e-05,124.809744512,123.27260722705299,0.565586536909026,True,21.03055167198181
MOQO,2,5,Science and technology,0,801,"(3, 3, 0, 2, 5)",7.895933289799999e-05,98.27138679661999,104.404804731733,0.6017796655896289,True,21.03055167198181
MOQO,2,5,Science and technology,0,50,"(4, 3, 0, 5)",4.3892999999999995e-05,47.347468000000006,54.452202799999995,0.4777976810932159,True,21.03055167198181
MOQO,2,5,Science and technology,0,50,"(0, 3, 1, 5)",3.9191e-05,58.7840752,56.9845206,0.503044131398201,True,21.03055167198181
MOQO,2,5,Science and technology,0,836,"(3, 3, 2, 4, 5)",6.4113e-05,36.3008245,65.6617979,0.5246800646185875,True,21.03055167198181
MOQO,2,5,Science and technology,0,804,"(2, 2, 1, 5, 5)",8.8048538705e-05,60.936147371000004,111.26878445344,0.5553316310048103,True,21.03055167198181
MOQO,2,5,Science and technology,0,836,"(1, 0, 0, 1, 5)",4.25261e-05,57.8807055,77.4433329,0.4881665855646133,True,21.03055167198181
MOQO,2,5,Science and technology,0,6,"(1, 3, 5)",3.370349999999999e-05,31.883283499999997,39.3399925,0.4465090900659561,True,21.03055167198181
MOQO,2,5,Science and technology,0,802,"(0, 0, 0, 0, 5)",3.5581000000000004e-05,62.48853749999999,81.5412953,0.4707904040813446,True,21.03055167198181
MOQO,2,5,Science and technology,0,836,"(4, 3, 2, 3, 5)",6.2419e-05,37.1476218,64.652242,0.5216315001249313,True,21.03055167198181
MOQO,2,5,Science and technology,0,804,"(3, 3, 2, 5, 5)",9.11012811e-05,52.684438731540006,95.395675204,0.5440209776163101,True,21.03055167198181
MOQO,2,5,Science and technology,0,836,"(1, 3, 0, 1, 5)",4.76835e-05,57.580620499999995,72.3054943,0.5350798189640045,True,21.03055167198181
MOQO,2,5,Science and technology,0,820,"(2, 3, 4, 5, 5)",0.00011569614284999999,60.936147371000004,117.62962340600001,0.5673288886524851,True,21.03055167198181
MOQO,2,5,Science and technology,0,1,"(0, 3)",1.5253199999999998e-05,39.0566287,26.1875717,0.4131463795900345,True,21.03055167198181
MOQO,2,5,Science and technology,0,50,"(1, 2, 1, 5)",4.5035e-05,57.8414845,63.6911919,0.5320811301469803,True,21.03055167198181
MOQO,2,5,Science and technology,0,836,"(1, 2, 3, 4, 5)",6.155349999999999e-05,43.0811845,69.9374967,0.5287719503045082,True,21.03055167198181
MOQO,2,5,Science and technology,0,52,"(3, 1, 2, 5)",4.5744e-05,33.0447185,55.7409944,0.5090295061469078,True,21.03055167198181
MOQO,2,5,Science and technology,0,41,"(3, 3, 4, 4)",8.107702488e-05,79.07986071462,77.285725251,0.5642057183627006,True,21.03055167198181
MOQO,2,5,Science and technology,0,809,"(4, 4, 3, 2, 5)",0.00012138280368,81.14246064199999,123.04062515700001,0.7157184634157803,True,21.03055167198181
MOQO,2,5,Science and technology,0,961,"(3, 2, 3, 4, 5)",0.00010959311519999999,73.01959799354,115.938562853,0.5915117169468553,True,21.03055167198181
MOQO,2,5,Science and technology,0,50,"(0, 0, 2, 5)",3.865320000000001e-05,58.58471480000001,64.05916870000001,0.4796691983938217,True,21.03055167198181
MOQO,2,5,Science and technology,0,836,"(3, 2, 1, 4, 5)",6.03425e-05,35.4668221,69.3051385,0.5154997676610946,True,21.03055167198181
MOQO,2,5,Science and technology,0,801,"(3, 4, 0, 2, 5)",8.623236054799998e-05,88.67596481353999,108.69086703573299,0.6431012768602843,True,21.03055167198181
MOQO,2,5,Science and technology,0,50,"(4, 4, 2, 5)",5.6921e-05,45.5244553,58.7576008,0.5260685622692108,True,21.03055167198181
MOQO,2,5,Science and technology,0,45,"(1, 3, 2, 5)",8.241247464999999e-05,110.29606603508,113.30479849588,0.624416298533064,True,21.03055167198181
MOQO,2,5,Science and technology,0,836,"(0, 2, 0, 0, 5)",4.1476e-05,62.245517500000005,78.5756318,0.524346935749054,True,21.03055167198181
MOQO,2,5,Science and technology,1,840,"(2, 3, 1, 1, 5)",5.2731e-05,33.039558,70.068185,0.5034522607922554,True,21.067257165908813
MOQO,2,5,Science and technology,1,820,"(2, 3, 4, 5, 5)",0.00011569614284999999,60.936147371000004,117.62962340600001,0.5673288886524851,True,21.067257165908813
MOQO,2,5,Science and technology,1,836,"(0, 2, 0, 0, 5)",4.1476e-05,62.245517500000005,78.5756318,0.524346935749054,True,21.067257165908813
MOQO,2,5,Science and technology,1,722,"(2, 4, 5, 2, 5)",0.00011951885897999999,96.564040273,129.28562690799998,0.5908577631117351,True,21.067257165908813
MOQO,2,5,Science and technology,1,52,"(0, 0, 4, 5)",3.86148e-05,34.0071079,56.7487968,0.504216642677784,True,21.067257165908813
MOQO,2,5,Science and technology,1,50,"(0, 4, 4, 5)",5.05584e-05,44.512561,56.732570599999995,0.4969213604927063,True,21.067257165908813
MOQO,2,5,Science and technology,1,840,"(3, 2, 3, 3, 5)",5.762199999999999e-05,32.471213,60.5848778,0.4983362585306167,True,21.067257165908813
MOQO,2,5,Science and technology,1,805,"(3, 2, 3, 5, 5)",0.00010842311519999999,88.31233163354,114.859562853,0.5682332398683941,True,21.067257165908813
MOQO,2,5,Science and technology,1,50,"(3, 2, 0, 5)",4.30926e-05,53.229943500000005,59.3297503,0.5354711323976517,True,21.067257165908813
MOQO,2,5,Science and technology,1,804,"(2, 2, 1, 5, 5)",8.8048538705e-05,60.936147371000004,111.26878445344,0.5553316310048103,True,21.067257165908813
MOQO,2,5,Science and technology,1,52,"(4, 0, 0, 5)",3.86148e-05,34.0071079,56.7487968,0.504216642677784,True,21.067257165908813
MOQO,2,5,Science and technology,1,52,"(0, 4, 0, 5)",3.86148e-05,34.0071079,56.7487968,0.504216642677784,True,21.067257165908813
MOQO,2,5,Science and technology,1,817,"(4, 4, 0, 2, 5)",0.000138468682574,87.95427001880199,157.671720672466,0.6579414271127249,True,21.067257165908813
MOQO,2,5,Science and technology,1,817,"(2, 4, 2, 4, 5)",0.00014220493178999997,96.927673453,159.608545709,0.669874184718292,True,21.067257165908813
MOQO,2,5,Science and technology,1,817,"(4, 4, 4, 2, 5)",0.00015538250967,80.726093822,152.06260451100002,0.7540619795875688,True,21.067257165908813
MOQO,2,5,Science and technology,1,840,"(1, 4, 3, 1, 5)",5.5224500000000006e-05,32.656144499999996,66.46970519999999,0.4945936448872089,True,21.067257165908813
MOQO,2,5,Science and technology,1,803,"(3, 0, 0, 2, 5)",8.517030524799999e-05,115.45930027234199,133.944826327932,0.6226456773721397,True,21.067257165908813
MOQO,2,5,Science and technology,1,804,"(3, 3, 2, 5, 5)",9.11012811e-05,52.684438731540006,95.395675204,0.5440209776163101,True,21.067257165908813
MOQO,2,5,Science and technology,1,0,"(3,)",9.053999999999998e-06,13.2563316,9.2575254,0.494495603442192,True,21.067257165908813
MOQO,2,5,Science and technology,1,836,"(1, 2, 3, 4, 5)",6.155349999999999e-05,43.0811845,69.9374967,0.5287719503045082,True,21.067257165908813
MOQO,2,5,Science and technology,1,50,"(1, 3, 3, 5)",4.5183e-05,48.5236339,50.9733931,0.5396598115563392,True,21.067257165908813
MOQO,2,5,Science and technology,2,52,"(3, 3, 3, 5)",4.5457e-05,25.0967075,44.1074913,0.5000622779130935,True,21.3160560131073
MOQO,2,5,Science and technology,2,50,"(3, 3, 2, 5)",4.8515e-05,49.2655329,53.1483618,0.510417477786541,True,21.3160560131073
MOQO,2,5,Science and technology,2,803,"(3, 1, 0, 2, 5)",9.222260976399999e-05,112.78506527354,134.368342859346,0.618108709453184,True,21.3160560131073
MOQO,2,5,Science and technology,2,52,"(0, 4, 3, 5)",4.44744e-05,33.9869685,51.8108041,0.4899988979101181,True,21.3160560131073
MOQO,2,5,Science and technology,2,50,"(1, 3, 4, 5)",4.9075e-05,42.017842,53.4501342,0.5147028237581253,True,21.3160560131073
MOQO,2,5,Science and technology,2,50,"(0, 1, 3, 5)",3.9514299999999995e-05,49.8603853,55.90779150000001,0.5031076386570931,True,21.3160560131073
MOQO,2,5,Science and technology,2,804,"(2, 1, 2, 5, 5)",8.8048538705e-05,64.70911797,111.26878445344,0.5553316310048103,True,21.3160560131073
MOQO,2,5,Science and technology,2,52,"(3, 2, 3, 5)",4.9138e-05,32.842774500000004,51.5824089,0.5440209776163101,True,21.3160560131073
MOQO,2,5,Science and technology,2,52,"(0, 0, 1, 5)",3.3244399999999996e-05,33.847250700000004,59.493081700000005,0.4709617584943771,True,21.3160560131073
MOQO,2,5,Science and technology,2,6,"(2, 2, 5)",3.9251e-05,32.58514,47.0038248,0.4480112671852111,True,21.3160560131073
MOQO,2,5,Science and technology,2,817,"(1, 3, 2, 4, 5)",0.00012432917049999998,110.29606603508,153.48663259588,0.7057517843064044,True,21.3160560131073
MOQO,2,5,Science and technology,2,913,"(3, 3, 2, 2, 5)",0.00013770768294,133.89927969861998,167.73024819699998,0.7261237451545812,True,21.3160560131073
MOQO,2,5,Science and technology,2,50,"(3, 0, 3, 5)",4.13634e-05,41.0248521,50.8809536,0.4714072853326797,True,21.3160560131073
MOQO,2,5,Science and technology,2,1,"(3, 1)",1.8648500000000003e-05,39.1996724,27.5076046,0.4583600282669067,True,21.3160560131073
MOQO,2,5,Science and technology,2,961,"(3, 4, 3, 2, 5)",0.00010959311519999999,73.01959799354,115.938562853,0.5915117169468553,True,21.3160560131073
MOQO,2,5,Science and technology,2,817,"(0, 4, 2, 4, 5)",0.00012725134690599998,102.916265551401,161.356984672466,0.6528379087964301,True,21.3160560131073
MOQO,2,5,Science and technology,2,0,"(4,)",1.2773e-05,8.2982275,11.5554705,0.4446073502302169,True,21.3160560131073
DP+Delta,2,5,Sports,0,0,"(0,)",4.0172e-06,22.0616557,14.3331881,0.3988244011998176,True,0.8915679454803467
DP+Delta,2,5,Sports,0,0,"(1,)",7.491e-06,20.43,14.371824,0.3664870962500572,True,0.8915679454803467
DP+Delta,2,5,Sports,0,0,"(2,)",9.468e-06,19.066619,14.3,0.3231358990073203,True,0.8915679454803467
DP+Delta,2,5,Sports,0,0,"(3,)",9.786e-06,13.3905244,9.3512386,0.3613461166620254,True,0.8915679454803467
DP+Delta,2,5,Sports,0,0,"(4,)",1.2783e-05,8.244304,11.4803808,0.4191039264202117,True,0.8915679454803467
DP+Delta,2,5,Sports,0,1,"(2, 1)",2.0374e-05,47.2199502,34.14464,0.4415934950113296,False,0.8915679454803467
DP+Delta,2,5,Sports,0,1,"(3, 0)",1.47852e-05,41.3267972,27.4996944,0.4438420593738555,True,0.8915679454803467
DP+Delta,2,5,Sports,0,1,"(3, 4)",2.5985e-05,23.8552831,23.9502683,0.4169695615768433,False,0.8915679454803467
DP+Delta,2,5,Sports,0,5,"(3, 4, 3)",5.8028613409999994e-05,63.80474306334,55.770191293,0.5121413916189934,True,0.8915679454803467
DP+Delta,2,5,Sports,0,7,"(3, 0, 5)",6.2627075058e-05,80.99767753049399,80.470535157562,0.5132466235734154,True,0.8915679454803467
DP+Delta,2,5,Sports,0,41,"(3, 4, 3, 0)",6.587016568799999e-05,107.28715584605399,84.020183493562,0.5699498056360905,True,0.8915679454803467
DP+Delta,2,5,Sports,0,41,"(3, 4, 3, 2)",7.504800921e-05,99.95333947734,82.949587093,0.570906063466335,True,0.8915679454803467
DP+Delta,2,5,Sports,0,41,"(3, 4, 3, 3)",7.593770710999999e-05,89.8480401189,73.980386479,0.5716521371869923,True,0.8915679454803467
DP+Delta,2,5,Sports,0,43,"(3, 0, 5, 3)",8.0536168758e-05,107.04097458605399,98.680730343562,0.5706314157767659,False,0.8915679454803467
DP+Delta,2,5,Sports,0,657,"(3, 4, 3, 0, 3)",8.377925938799998e-05,133.330452901614,102.230378679562,0.6286675479412552,False,0.8915679454803467
DP+Delta,2,5,Sports,0,657,"(3, 4, 3, 2, 1)",8.99966769e-05,140.72243317734,111.62928554116,0.6879052672491454,True,0.8915679454803467
DP+Delta,2,5,Sports,0,657,"(3, 4, 3, 3, 0)",8.377925938799998e-05,133.330452901614,102.230378679562,0.6361778794157102,True,0.8915679454803467
DP+Delta,2,5,Sports,0,657,"(3, 4, 3, 3, 2)",9.295710290999999e-05,125.9966365329,101.15978227900001,0.6372452542487284,True,0.8915679454803467
DP+Delta,2,5,Sports,0,657,"(3, 4, 3, 3, 3)",9.384680080999999e-05,115.89133717446,92.190581665,0.6380780216131559,True,0.8915679454803467
DP+Delta,2,5,Sports,0,913,"(3, 4, 3, 0, 5)",0.00014861375195799999,123.34861206605399,162.008722557562,0.691427267743397,True,0.8915679454803467
DP+Delta,2,5,Sports,0,921,"(3, 4, 3, 2, 5)",0.00017362759855,116.54861443733999,176.677673007,0.6555649297199779,True,0.8915679454803467
DP+Delta,2,5,Sports,0,659,"(3, 0, 5, 3, 0)",8.8377721036e-05,150.523387368768,126.930722544124,0.6337875199669379,False,0.8915679454803467
DP+Delta,2,5,Sports,0,659,"(3, 0, 5, 3, 3)",9.844526245799999e-05,133.08427164161398,116.890925529562,0.6375677775062114,False,0.8915679454803467
DP+Delta,2,5,Sports,0,723,"(3, 0, 5, 3, 5)",0.000128127968856,123.10243080605399,164.15016790812402,0.6539379893190719,True,0.8915679454803467
MOQO,2,5,Sports,0,913,"(0, 0, 3, 0, 5)",9.705869082599999e-05,164.889289232345,189.931970945248,0.6129647918621213,True,21.02631688117981
MOQO,2,5,Sports,0,801,"(4, 3, 3, 0, 5)",8.6274410438e-05,99.02098479827399,102.26308200756199,0.5437471510697373,True,21.02631688117981
MOQO,2,5,Sports,0,675,"(0, 0, 3, 5, 1)",7.841516026e-05,136.13267309407098,143.901489806284,0.5447675164894006,True,21.02631688117981
MOQO,2,5,Sports,0,6,"(4, 4, 5)",4.2686e-05,19.4424175,38.4876429,0.4359815895557403,True,21.02631688117981
MOQO,2,5,Sports,0,929,"(1, 3, 0, 5, 5)",9.265424699699999e-05,91.75075634555999,132.815756152642,0.5035685772909827,True,21.02631688117981
